earth_x,earth_y,earth_z,sun_x,sun_y,sun_z,kinetic_energy,potential_energy,total_energy,angular_momentum_x,angular_momentum_y,angular_momentum_z,center_of_mass_x,center_of_mass_y,center_of_mass_z
0.929139860583032,0.369742624351000,0.000000000000000,0.000000212792999,0.000000026936654,0.000000000000000,0.000059276246960,-0.000118553090949,-0.000059276843989,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000001137270340,0.000000000000000
0.922637875445306,0.385682253899724,0.000000000000000,0.000000232318460,0.000000030764208,0.000000000000000,0.000059276192174,-0.000118553036159,-0.000059276843985,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000001188964446,0.000000000000000
0.915862490620560,0.401507596545156,0.000000000000000,0.000000252664941,0.000000034934966,0.000000000000000,0.000059276135085,-0.000118552979065,-0.000059276843980,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000001240658552,0.000000000000000
0.908815714216129,0.417213963031417,0.000000000000000,0.000000273826410,0.000000039463009,0.000000000000000,0.000059276075709,-0.000118552919685,-0.000059276843976,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000001292352659,0.000000000000000
0.901499634768975,0.432796699378829,0.000000000000000,0.000000295796597,0.000000044362313,0.000000000000000,0.000059276014064,-0.000118552858035,-0.000059276843971,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000001344046765,0.000000000000000
0.893916420625972,0.448251188263593,0.000000000000000,0.000000318568989,0.000000049646744,0.000000000000000,0.000059275950168,-0.000118552794134,-0.000059276843967,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000001395740871,0.000000000000000
0.886068319300497,0.463572850386567,0.000000000000000,0.000000342136837,0.000000055330055,0.000000000000000,0.000059275884040,-0.000118552728002,-0.000059276843962,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000001447434978,0.000000000000000
0.877957656805549,0.478757145830750,0.000000000000000,0.000000366493157,0.000000061425877,0.000000000000000,0.000059275815700,-0.000118552659657,-0.000059276843957,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000001499129084,0.000000000000000
0.869586836963583,0.493799575407062,0.000000000000000,0.000000391630729,0.000000067947723,0.000000000000000,0.000059275745168,-0.000118552589120,-0.000059276843952,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000001550823190,0.000000000000000
0.860958340693270,0.508695681988017,0.000000000000000,0.000000417542103,0.000000074908976,0.000000000000000,0.000059275672465,-0.000118552516411,-0.000059276843946,0.000000000000000,0.000000000000000,0.000018868405477,0.000003002990982,0.000001602517297,0.000000000000000
